continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,median_age,gdp_per_capita,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
South America,Uruguay,2022-05-21,908078,0,791.143,7215,0,0.286,265302.986,0.0,231.139,2107.926,0.0,0.083,8322122,2995616,2878810,2447696,49,5572.0,1628.0,170.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-05-22,916388,8310,1187.143,7227,12,1.714,267730.826,2427.84,346.834,2111.432,3.506,0.501,8322129,2995617,2878810,2447702,7,5572.0,1628.0,170.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-05-23,916388,0,1187.143,7227,0,1.714,267730.826,0.0,346.834,2111.432,0.0,0.501,8340544,2996209,2879290,2465045,18415,8199.0,2395.0,255.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-05-24,916388,0,1187.143,7227,0,1.714,267730.826,0.0,346.834,2111.432,0.0,0.501,8354294,2996419,2880039,2477836,13750,9630.0,2813.0,246.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-05-25,916388,0,1187.143,7227,0,1.714,267730.826,0.0,346.834,2111.432,0.0,0.501,8370736,2996587,2880528,2493621,16442,10281.0,3004.0,243.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-05-26,916388,0,1187.143,7227,0,1.714,267730.826,0.0,346.834,2111.432,0.0,0.501,8384109,2997062,2880918,2506129,13373,10788.0,3152.0,254.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-05-27,916388,0,1187.143,7227,0,1.714,267730.826,0.0,346.834,2111.432,0.0,0.501,8407107,2997369,2881443,2528295,22998,12148.0,3549.0,251.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-05-28,916388,0,1187.143,7227,0,1.714,267730.826,0.0,346.834,2111.432,0.0,0.501,8407649,2997387,2881467,2528795,542,12218.0,3570.0,253.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-05-29,925777,9389,1341.286,7238,11,1.571,270473.905,2743.079,391.868,2114.645,3.214,0.459,8407650,2997387,2881468,2528795,1,12217.0,3569.0,253.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-05-30,925777,0,1341.286,7238,0,1.571,270473.905,0.0,391.868,2114.645,0.0,0.459,8415632,2998020,2881725,2535887,7982,10727.0,3134.0,259.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-05-31,925777,0,1341.286,7238,0,1.571,270473.905,0.0,391.868,2114.645,0.0,0.459,8428718,2998490,2882323,2547905,13086,10632.0,3106.0,296.0,35.6,20551.409,2.8,77.91,0.817,3422796,6694.1,7.99,8.74,1955.7401
South America,Uruguay,2022-06-01,925777,0,1341.286,7238,0,1.571,270473.905,0.0,391.868,2114.645,0.0,0.459,8442786,2999183,2883354,2560249,14068,10293.0,3007.0,371.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-06-02,925777,0,1341.286,7238,0,1.571,270473.905,0.0,391.868,2114.645,0.0,0.459,8456403,2999685,2884266,2572452,13617,10328.0,3017.0,375.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-06-03,925777,0,1341.286,7238,0,1.571,270473.905,0.0,391.868,2114.645,0.0,0.459,8474098,3000009,2885018,2589071,17695,9570.0,2796.0,377.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-06-04,925777,0,1341.286,7238,0,1.571,270473.905,0.0,391.868,2114.645,0.0,0.459,8474412,3000017,2885054,2589341,314,9538.0,2787.0,376.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-06-05,934961,9184,1312.0,7262,24,3.429,273157.091,2683.186,383.312,2121.657,7.012,1.002,8490443,3000609,2885827,2604007,16031,11828.0,3456.0,460.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-06-06,934961,0,1312.0,7262,0,3.429,273157.091,0.0,383.312,2121.657,0.0,1.002,8490503,3000634,2885848,2604021,60,10696.0,3125.0,373.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-06-07,934961,0,1312.0,7262,0,3.429,273157.091,0.0,383.312,2121.657,0.0,1.002,8503495,3000837,2886198,2616460,12992,10682.0,3121.0,335.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-06-08,934961,0,1312.0,7262,0,3.429,273157.091,0.0,383.312,2121.657,0.0,1.002,8519066,3000977,2886802,2631287,15571,10897.0,3184.0,256.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-06-09,934961,0,1312.0,7262,0,3.429,273157.091,0.0,383.312,2121.657,0.0,1.002,8526360,3001180,2887779,2637401,7294,9994.0,2920.0,214.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-06-10,934961,0,1312.0,7262,0,3.429,273157.091,0.0,383.312,2121.657,0.0,1.002,8549074,3001451,2888496,2659127,22714,10711.0,3129.0,206.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-06-11,934961,0,1312.0,7262,0,3.429,273157.091,0.0,383.312,2121.657,0.0,1.002,8549101,3001452,2888498,2659151,27,10670.0,3117.0,205.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-06-12,943877,8916,1273.714,7290,28,4.0,275761.979,2604.888,372.127,2129.838,8.18,1.169,8549122,3001452,2888498,2659172,21,8383.0,2449.0,120.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-06-13,943877,0,1273.714,7290,0,4.0,275761.979,0.0,372.127,2129.838,0.0,1.169,8557323,3001590,2888751,2666982,8201,9546.0,2789.0,137.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-06-14,943877,0,1273.714,7290,0,4.0,275761.979,0.0,372.127,2129.838,0.0,1.169,8568735,3001765,2889094,2677876,11412,9320.0,2723.0,133.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-06-15,943877,0,1273.714,7290,0,4.0,275761.979,0.0,372.127,2129.838,0.0,1.169,8582327,3002024,2889424,2690879,13592,9037.0,2640.0,150.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-06-16,943877,0,1273.714,7290,0,4.0,275761.979,0.0,372.127,2129.838,0.0,1.169,8587731,3002203,2890429,2695099,5404,8767.0,2561.0,146.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-06-17,943877,0,1273.714,7290,0,4.0,275761.979,0.0,372.127,2129.838,0.0,1.169,8605322,3002430,2890846,2712046,17591,8035.0,2347.0,140.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-06-18,943877,0,1273.714,7290,0,4.0,275761.979,0.0,372.127,2129.838,0.0,1.169,8605330,3002430,2890846,2712054,8,8033.0,2347.0,140.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-06-19,951948,8071,1153.0,7312,22,3.143,278119.993,2358.014,336.859,2136.265,6.427,0.918,8605331,3002430,2890846,2712055,1,8030.0,2346.0,140.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-06-20,951948,0,1153.0,7312,0,3.143,278119.993,0.0,336.859,2136.265,0.0,0.918,8616480,3002642,2891368,2722470,11149,8451.0,2469.0,150.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-06-21,951948,0,1153.0,7312,0,3.143,278119.993,0.0,336.859,2136.265,0.0,0.918,8626556,3002721,2891497,2732338,10076,8260.0,2413.0,137.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-06-22,951948,0,1153.0,7312,0,3.143,278119.993,0.0,336.859,2136.265,0.0,0.918,8636383,3002809,2891661,2741913,9827,7722.0,2256.0,112.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-06-23,951948,0,1153.0,7312,0,3.143,278119.993,0.0,336.859,2136.265,0.0,0.918,8648597,3003128,2892320,2753149,12214,8695.0,2540.0,132.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-06-24,951948,0,1153.0,7312,0,3.143,278119.993,0.0,336.859,2136.265,0.0,0.918,8663815,3003374,2892647,2767794,15218,8356.0,2441.0,135.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-06-25,951948,0,1153.0,7312,0,3.143,278119.993,0.0,336.859,2136.265,0.0,0.918,8663818,3003375,2892647,2767796,3,8355.0,2441.0,135.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-06-26,957629,5681,811.571,7331,19,2.714,279779.747,1659.754,237.108,2141.816,5.551,0.793,8663840,3003377,2892647,2767816,22,8358.0,2442.0,135.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-06-27,957629,0,811.571,7331,0,2.714,279779.747,0.0,237.108,2141.816,0.0,0.793,8676032,3003745,2893036,2779251,12192,8507.0,2485.0,158.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-06-28,957629,0,811.571,7331,0,2.714,279779.747,0.0,237.108,2141.816,0.0,0.793,8685257,3003832,2893218,2788207,9225,8386.0,2450.0,159.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-06-29,957629,0,811.571,7331,0,2.714,279779.747,0.0,237.108,2141.816,0.0,0.793,8694254,3003942,2893355,2796957,8997,8267.0,2415.0,162.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-06-30,957629,0,811.571,7331,0,2.714,279779.747,0.0,237.108,2141.816,0.0,0.793,8701743,3004265,2894100,2803378,7489,7592.0,2218.0,162.0,35.6,20551.409,2.8,77.91,0.817,3422796,7288.2,8.36,17.6,2129.3118
South America,Uruguay,2022-07-01,957629,0,811.571,7331,0,2.714,279779.747,0.0,237.108,2141.816,0.0,0.793,8702346,3004320,2894151,2803875,603,5504.0,1608.0,135.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-07-02,957629,0,811.571,7331,0,2.714,279779.747,0.0,237.108,2141.816,0.0,0.793,8702352,3004320,2894152,2803880,6,5505.0,1608.0,135.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-07-03,962251,4622,660.286,7351,20,2.857,281130.105,1350.358,192.908,2147.659,5.843,0.835,8702354,3004320,2894152,2803882,2,5502.0,1607.0,135.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-07-04,962251,0,660.286,7351,0,2.857,281130.105,0.0,192.908,2147.659,0.0,0.835,8704313,3004382,2894325,2805606,1959,4040.0,1180.0,91.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-07-05,962251,0,660.286,7351,0,2.857,281130.105,0.0,192.908,2147.659,0.0,0.835,8709204,3004503,2894621,2810080,4891,3421.0,999.0,96.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-07-06,962251,0,660.286,7351,0,2.857,281130.105,0.0,192.908,2147.659,0.0,0.835,8712147,3004564,2894702,2812881,2943,2556.0,747.0,89.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-07-07,962251,0,660.286,7351,0,2.857,281130.105,0.0,192.908,2147.659,0.0,0.835,8714448,3004734,2895081,2814633,2301,1815.0,530.0,67.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-07-08,962251,0,660.286,7351,0,2.857,281130.105,0.0,192.908,2147.659,0.0,0.835,8716418,3004781,2895146,2816491,1970,2010.0,587.0,66.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-07-09,962251,0,660.286,7351,0,2.857,281130.105,0.0,192.908,2147.659,0.0,0.835,8716455,3004782,2895147,2816526,37,2015.0,589.0,66.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-07-10,965370,3119,445.571,7373,22,3.143,282041.349,911.243,130.178,2154.087,6.427,0.918,8716456,3004782,2895147,2816527,1,2015.0,589.0,66.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-07-11,965370,0,445.571,7373,0,3.143,282041.349,0.0,130.178,2154.087,0.0,0.918,8718336,3004833,2895197,2818306,1880,2003.0,585.0,64.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-07-12,965370,0,445.571,7373,0,3.143,282041.349,0.0,130.178,2154.087,0.0,0.918,8721720,3004938,2895340,2821442,3384,1788.0,522.0,62.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-07-13,965370,0,445.571,7373,0,3.143,282041.349,0.0,130.178,2154.087,0.0,0.918,8723616,3004996,2895420,2823200,1896,1638.0,479.0,62.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-07-14,965370,0,445.571,7373,0,3.143,282041.349,0.0,130.178,2154.087,0.0,0.918,8724741,3005042,2895455,2824244,1125,1470.0,429.0,44.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-07-15,965370,0,445.571,7373,0,3.143,282041.349,0.0,130.178,2154.087,0.0,0.918,8725983,3005084,2895503,2825396,1242,1366.0,399.0,43.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-07-16,965370,0,445.571,7373,0,3.143,282041.349,0.0,130.178,2154.087,0.0,0.918,8725990,3005084,2895505,2825401,7,1362.0,398.0,43.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-07-17,967808,2438,348.286,7387,14,2.0,282753.632,712.283,101.755,2158.177,4.09,0.584,8725992,3005084,2895506,2825402,2,1362.0,398.0,43.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-07-18,967808,0,348.286,7387,0,2.0,282753.632,0.0,101.755,2158.177,0.0,0.584,8725995,3005085,2895506,2825404,3,1094.0,320.0,36.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-07-19,967808,0,348.286,7387,0,2.0,282753.632,0.0,101.755,2158.177,0.0,0.584,8727910,3005198,2895653,2827059,1915,884.0,258.0,37.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-07-20,967808,0,348.286,7387,0,2.0,282753.632,0.0,101.755,2158.177,0.0,0.584,8728703,3005253,2895702,2827748,793,727.0,212.0,37.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-07-21,967808,0,348.286,7387,0,2.0,282753.632,0.0,101.755,2158.177,0.0,0.584,8729800,3005358,2895782,2828660,1097,723.0,211.0,45.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-07-22,967808,0,348.286,7387,0,2.0,282753.632,0.0,101.755,2158.177,0.0,0.584,8730911,3005418,2895866,2829627,1111,704.0,206.0,48.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-07-23,967808,0,348.286,7387,0,2.0,282753.632,0.0,101.755,2158.177,0.0,0.584,8730967,3005422,2895867,2829678,56,711.0,208.0,48.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-07-24,969803,1995,285.0,7403,16,2.286,283336.489,582.857,83.265,2162.852,4.675,0.668,0,0,0,0,0,735.0,215.0,49.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-07-25,969803,0,285.0,7403,0,2.286,283336.489,0.0,83.265,2162.852,0.0,0.668,8731304,3005432,2895893,2829979,0,758.0,221.0,50.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-07-26,969803,0,285.0,7403,0,2.286,283336.489,0.0,83.265,2162.852,0.0,0.668,8733186,3005575,2896035,2831576,1882,754.0,220.0,54.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-07-27,969803,0,285.0,7403,0,2.286,283336.489,0.0,83.265,2162.852,0.0,0.668,8733954,3005620,2896090,2832244,768,750.0,219.0,52.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-07-28,969803,0,285.0,7403,0,2.286,283336.489,0.0,83.265,2162.852,0.0,0.668,8734768,3005709,2896281,2832778,814,710.0,207.0,50.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-07-29,969803,0,285.0,7403,0,2.286,283336.489,0.0,83.265,2162.852,0.0,0.668,8735585,3005805,2896414,2833366,817,668.0,195.0,55.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-07-30,969803,0,285.0,7403,0,2.286,283336.489,0.0,83.265,2162.852,0.0,0.668,8735640,3005811,2896418,2833411,55,668.0,195.0,56.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-07-31,971728,1925,275.0,7415,12,1.714,283898.894,562.406,80.344,2166.358,3.506,0.501,8735643,3005811,2896419,2833413,3,644.0,188.0,55.0,35.6,20551.409,2.8,77.91,0.817,3422796,7453.9,8.21,4.56,2177.7224
South America,Uruguay,2022-08-01,971728,0,275.0,7415,0,1.714,283898.894,0.0,80.344,2166.358,0.0,0.501,8736187,3005859,2896456,2833872,544,698.0,204.0,61.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-08-02,971728,0,275.0,7415,0,1.714,283898.894,0.0,80.344,2166.358,0.0,0.501,8737925,3005997,2896609,2835319,1738,677.0,198.0,60.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-08-03,971728,0,275.0,7415,0,1.714,283898.894,0.0,80.344,2166.358,0.0,0.501,8738485,3006039,2896657,2835789,560,647.0,189.0,60.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-08-04,971728,0,275.0,7415,0,1.714,283898.894,0.0,80.344,2166.358,0.0,0.501,8739367,3006194,2896998,2836175,882,657.0,192.0,69.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-08-05,971728,0,275.0,7415,0,1.714,283898.894,0.0,80.344,2166.358,0.0,0.501,8740051,3006258,2897104,2836689,684,638.0,186.0,65.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-08-06,971728,0,275.0,7415,0,1.714,283898.894,0.0,80.344,2166.358,0.0,0.501,8740089,3006259,2897106,2836724,38,636.0,186.0,64.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-08-07,973420,1692,241.714,7423,8,1.143,284393.227,494.333,70.619,2168.695,2.337,0.334,8740091,3006259,2897106,2836726,2,635.0,186.0,64.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-08-08,973420,0,241.714,7423,0,1.143,284393.227,0.0,70.619,2168.695,0.0,0.334,8740478,3006291,2897133,2837054,387,613.0,179.0,62.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-08-09,973420,0,241.714,7423,0,1.143,284393.227,0.0,70.619,2168.695,0.0,0.334,8741603,3006394,2897263,2837946,1125,525.0,153.0,57.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-08-10,973420,0,241.714,7423,0,1.143,284393.227,0.0,70.619,2168.695,0.0,0.334,8742143,3006418,2897295,2838430,540,523.0,153.0,54.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-08-11,973420,0,241.714,7423,0,1.143,284393.227,0.0,70.619,2168.695,0.0,0.334,8743037,3006594,2897574,2838869,894,524.0,153.0,57.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-08-12,973420,0,241.714,7423,0,1.143,284393.227,0.0,70.619,2168.695,0.0,0.334,8743631,3006641,2897680,2839310,594,511.0,149.0,55.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-08-13,973420,0,241.714,7423,0,1.143,284393.227,0.0,70.619,2168.695,0.0,0.334,8743670,3006642,2897684,2839344,39,512.0,150.0,55.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-08-14,975264,1844,263.429,7429,6,0.857,284931.968,538.741,76.963,2170.448,1.753,0.25,8743671,3006642,2897684,2839345,1,511.0,149.0,55.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-08-15,975264,0,263.429,7429,0,0.857,284931.968,0.0,76.963,2170.448,0.0,0.25,8744076,3006677,2897705,2839694,405,514.0,150.0,55.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-08-16,975264,0,263.429,7429,0,0.857,284931.968,0.0,76.963,2170.448,0.0,0.25,8745279,3006792,2897812,2840675,1203,525.0,153.0,57.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-08-17,975264,0,263.429,7429,0,0.857,284931.968,0.0,76.963,2170.448,0.0,0.25,8745971,3006833,2897846,2841292,692,547.0,160.0,59.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-08-18,975264,0,263.429,7429,0,0.857,284931.968,0.0,76.963,2170.448,0.0,0.25,8746658,3006949,2898063,2841646,687,517.0,151.0,51.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-08-19,975264,0,263.429,7429,0,0.857,284931.968,0.0,76.963,2170.448,0.0,0.25,8747300,3007015,2898136,2842149,642,524.0,153.0,53.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-08-20,975264,0,263.429,7429,0,0.857,284931.968,0.0,76.963,2170.448,0.0,0.25,8747331,3007017,2898137,2842177,31,523.0,153.0,54.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-08-21,977305,2041,291.571,7438,9,1.286,285528.264,596.296,85.185,2173.077,2.629,0.376,0,0,0,0,0,553.0,162.0,56.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-08-22,977305,0,291.571,7438,0,1.286,285528.264,0.0,85.185,2173.077,0.0,0.376,8747748,3007057,2898162,2842529,0,525.0,153.0,54.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-08-23,977305,0,291.571,7438,0,1.286,285528.264,0.0,85.185,2173.077,0.0,0.376,8749110,3007180,2898285,2843645,1362,547.0,160.0,55.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-08-24,977305,0,291.571,7438,0,1.286,285528.264,0.0,85.185,2173.077,0.0,0.376,8749547,3007211,2898335,2844001,437,511.0,149.0,54.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-08-25,977305,0,291.571,7438,0,1.286,285528.264,0.0,85.185,2173.077,0.0,0.376,8749550,3007211,2898337,2844002,3,413.0,121.0,37.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-08-26,977305,0,291.571,7438,0,1.286,285528.264,0.0,85.185,2173.077,0.0,0.376,8750105,3007280,2898422,2844403,555,401.0,117.0,38.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-08-27,977305,0,291.571,7438,0,1.286,285528.264,0.0,85.185,2173.077,0.0,0.376,8750142,3007282,2898431,2844429,37,402.0,117.0,38.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-08-28,979160,1855,265.0,7445,7,1.0,286070.219,541.955,77.422,2175.122,2.045,0.292,0,0,0,0,0,395.0,115.0,37.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-08-29,979160,0,265.0,7445,0,1.0,286070.219,0.0,77.422,2175.122,0.0,0.292,8750463,3007308,2898453,2844702,0,388.0,113.0,36.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-08-30,979160,0,265.0,7445,0,1.0,286070.219,0.0,77.422,2175.122,0.0,0.292,8751582,3007414,2898560,2845608,1119,353.0,103.0,33.0,35.6,20551.409,2.8,77.91,0.817,3422796,0.0,0.0,0.0,0.0
South America,Uruguay,2022-08-31,979160,0,265.0,7445,0,1.0,286070.219,0.0,77.422,2175.122,0.0,0.292,8752299,3007479,2898622,2846198,717,393.0,115.0,38.0,35.6,20551.409,2.8,77.91,0.817,3422796,7411.4,7.86,-1.23,2165.3057
